"","Software_name","File_name","Article_id","Alias","ID","XML_tag1","XML_tag2","XML_tag1_content","XML_tag2_content","Publication_year","Journal_title","Publisher"
"11","SAOImage DS9","apj_707_2_1361.xml","apj330884, ASJOAB, 10.1088/0004-637X/707/2/1361, 330884","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2009,"The Astrophysical Journal","The American Astronomical Society"
"12","SAOImage DS9","apj_709_2_1067.xml","apj313996, ASJOAB, 10.1088/0004-637X/709/2/1067, 313996","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2010,"The Astrophysical Journal","The American Astronomical Society"
"13","SAOImage DS9","apj_710_2_964.xml","apj334741, ASJOAB, 10.1088/0004-637X/710/2/964, 334741","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2010,"The Astrophysical Journal","The American Astronomical Society"
"14","SAOImage DS9","apj_724_1_267.xml","apj368962, ASJOAB, 10.1088/0004-637X/724/1/267, 368962","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2010,"The Astrophysical Journal","The American Astronomical Society"
"15","SAOImage DS9","apj_732_2_124.xml","apj387832, ASJOAB, 10.1088/0004-637X/732/2/124, 387832","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2011,"The Astrophysical Journal","The American Astronomical Society"
"16","SAOImage DS9","apj_733_2_124.xml","apj389373, ASJOAB, 10.1088/0004-637X/733/2/124, 389373","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2011,"The Astrophysical Journal","The American Astronomical Society"
"17","SAOImage DS9","apj_734_2_87.xml","apj390299, ASJOAB, 10.1088/0004-637X/734/2/87, 390299","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2011,"The Astrophysical Journal","The American Astronomical Society"
"18","SAOImage DS9","apj_737_1_46.xml","apj395008, ASJOAB, 10.1088/0004-637X/737/1/46, 395008","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2011,"The Astrophysical Journal","The American Astronomical Society"
"19","SAOImage DS9","apj_744_2_126.xml","apj414449, ASJOAB, 10.1088/0004-637X/744/2/126, 414449","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2012,"The Astrophysical Journal","The American Astronomical Society"
"20","SAOImage DS9","apj_747_1_28.xml","apj417476, ASJOAB, 10.1088/0004-637X/747/1/28, 417476","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2012,"The Astrophysical Journal","The American Astronomical Society"
"21","SAOImage DS9","apj_755_2_85.xml","apj435688, ASJOAB, 10.1088/0004-637X/755/2/85, 435688","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2012,"The Astrophysical Journal","The American Astronomical Society"
"22","SAOImage DS9","apj_759_1_34.xml","apj445129, ASJOAB, 10.1088/0004-637X/759/1/34, 445129","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2012,"The Astrophysical Journal","The American Astronomical Society"
"23","SAOImage DS9","apj_765_1_28.xml","apj459673, ASJOAB, 10.1088/0004-637X/765/1/28, 459673","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2013,"The Astrophysical Journal","The American Astronomical Society"
"24","SAOImage DS9","apj_767_2_166.xml","apj465680, ASJOAB, 10.1088/0004-637X/767/2/166, 465680, ApJ90166","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2013,"The Astrophysical Journal","The American Astronomical Society"
"25","SAOImage DS9","apj_768_1_90.xml","apj466543, ASJOAB, 10.1088/0004-637X/768/1/90, 466543, ApJ89875","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2013,"The Astrophysical Journal","The American Astronomical Society"
"26","SAOImage DS9","apj_773_1_45.xml","apj478428, ASJOAB, 10.1088/0004-637X/773/1/45, 478428, ApJ91113","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2013,"The Astrophysical Journal","The American Astronomical Society"
"27","SAOImage DS9","apj_773_1_60.xml","apj477709, ASJOAB, 10.1088/0004-637X/773/1/60, 477709","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2013,"The Astrophysical Journal","The American Astronomical Society"
"28","SAOImage DS9","apj_777_1_45.xml","apj483838, ASJOAB, 10.1088/0004-637X/777/1/45, 483838, ApJ91368","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2013,"The Astrophysical Journal","The American Astronomical Society"
"29","SAOImage DS9","apj_788_1_55.xml","apj495438, ASJOAB, 10.1088/0004-637X/788/1/55, 495438, ApJ93630","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2014,"The Astrophysical Journal","The American Astronomical Society"
"30","SAOImage DS9","apj_794_2_107.xml","apj501339, ASJOAB, 10.1088/0004-637X/794/2/107, 501339, ApJ95510","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2014,"The Astrophysical Journal","The American Astronomical Society"
"31","SAOImage DS9","apj_811_2_145.xml","apj519707, 10.1088/0004-637X/811/2/145, 519707, ApJ99511","2003ASPC..295..489J",1,"ext-link","element-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal","The American Astronomical Society"
"32","SAOImage DS9","apj_817_2_109.xml","apj522306, 10.3847/0004-637X/817/2/109, 522306, ApJ100971","2003ASPC..295..489J",1,"ext-link","element-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"33","SAOImage DS9","apj_826_2_150.xml","apjaa259c, 10.3847/0004-637X/826/2/150, aa259c, AAS00322","2003ASPC..295..489J",1,"ext-link","element-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"34","SAOImage DS9","apj_831_1_63.xml","apjaa3ac2, 10.3847/0004-637X/831/1/63, aa3ac2, AAS00168","2003ASPC..295..489J",1,"ext-link","element-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"35","SAOImage DS9","apj_833_2_176.xml","apjaa48a8, 10.3847/1538-4357/833/2/176, aa48a8, AAS00863","2003ASPC..295..489J",1,"ext-link","element-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"36","SAOImage DS9","apj_843_1_35.xml","apjaa72f8, 10.3847/1538-4357/aa72f8, aa72f8, AAS04280","2003ASPC..295..489J",1,"ext-link","element-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"37","SAOImage DS9","apj_846_2_93.xml","apjaa859d, 10.3847/1538-4357/aa859d, aa859d, AAS06184","2003ASPC..295..489J",1,"ext-link","element-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"38","SAOImage DS9","apj_847_2_122.xml","apjaa83b8, 10.3847/1538-4357/aa83b8, aa83b8, AAS05194","2003ASPC..295..489J",1,"ext-link","element-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"39","SAOImage DS9","apj_851_1_66.xml","apjaa9af3, 10.3847/1538-4357/aa9af3, aa9af3, AAS05057","2003ASPC..295..489J",1,"ext-link","element-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"40","SAOImage DS9","apj_857_2_144.xml","apjaab719, 10.3847/1538-4357/aab719, aab719, AAS06333","2003ASPC..295..489J",1,"ext-link","element-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2018,"The Astrophysical Journal","The American Astronomical Society"
"41","SAOImage DS9","apjl_746_1_11.xml","apjl419720, ASJOAB, 10.1088/2041-8205/746/1/L11, 419720","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2012,"The Astrophysical Journal Letters","The American Astronomical Society"
"42","SAOImage DS9","apjl_781_1_12.xml","apjl487036, ASJOAB, 10.1088/2041-8205/781/1/L12, 487036, LET31069","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2014,"The Astrophysical Journal Letters","The American Astronomical Society"
"43","SAOImage DS9","apjl_824_1_L13.xml","apjlaa2a14, 10.3847/2041-8205/824/1/L13, aa2a14, LET33823","2003ASPC..295..489J",1,"ext-link","element-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal Letters","The American Astronomical Society"
"44","SAOImage DS9","apjl_853_2_L32.xml","apjlaaa958, 10.3847/2041-8213/aaa958, aaa958, LET35334","2003ASPC..295..489J",1,"ext-link","element-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2018,"The Astrophysical Journal Letters","The American Astronomical Society"
"45","SAOImage DS9","apjs_184_1_172.xml","apjs292434, ASJOAB, 10.1088/0067-0049/184/1/172, 292434","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2009,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"46","SAOImage DS9","apjs_187_2_495.xml","apjs329151, ASJOAB, 10.1088/0067-0049/187/2/495, 329151","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2010,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"47","SAOImage DS9","apjs_192_1_9.xml","apjs375720, ASJOAB, 10.1088/0067-0049/192/1/9, 375720","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2011,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"48","SAOImage DS9","apjs_193_2_31.xml","apjs385903, APJSA2, 10.1088/0067-0049/193/2/31, 385903","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2011,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"49","SAOImage DS9","apjs_194_1_1.xml","apjs384743, ASJOAB, 10.1088/0067-0049/194/1/1, 384743","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2011,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"50","SAOImage DS9","apjs_194_1_15.xml","apjs385911, ASJOAB, 10.1088/0067-0049/194/1/15, 385911","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2011,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"51","SAOImage DS9","apjs_194_1_2.xml","apjs384745, ASJOAB, 10.1088/0067-0049/194/1/2, 384745","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2011,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"52","SAOImage DS9","apjs_194_2_32.xml","apjs389058, ASJOAB, 10.1088/0067-0049/194/2/32, 389058","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2011,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"53","SAOImage DS9","apjs_194_2_37.xml","apjs390950, ASJOAB, 10.1088/0067-0049/194/2/37, 390950","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2011,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"54","SAOImage DS9","apjs_200_2_21.xml","apjs431849, ASJOAB, 10.1088/0067-0049/200/2/21, 431849","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2012,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"55","SAOImage DS9","apjs_203_1_8.xml","apjs444565, ASJOAB, 10.1088/0067-0049/203/1/8, 444565","2003ASPC..295..489J",1,"ext-link","nlm-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name><",2012,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"56","SAOImage DS9","apjs_221_2_28.xml","apjs520644, 10.1088/0067-0049/221/2/28, 520644, ApJS99702","2003ASPC..295..489J",1,"ext-link","element-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"57","SAOImage DS9","apjs_235_2_43.xml","apjsaaaf67, 10.3847/1538-4365/aaaf67, aaaf67, AAS08915","2003ASPC..295..489J",1,"ext-link","element-citation","2003ASPC..295..489J","
<person-group person-group-type=""author"">
<name>
",2018,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"58","SAOImage DS9","apj_728_1_70.xml","apj377958, ASJOAB, 10.1088/0004-637X/728/1/70, 377958","DS9",0,"comment","nlm-citation","(DS94)","
<person-group person-group-type=""author"">
<name><",2011,"The Astrophysical Journal","The American Astronomical Society"
"59","SAOImage DS9","apj_827_2_93.xml","apjaa25b3, 10.3847/0004-637X/827/2/93, aa25b3, ApJ100071","DS9",0,"comment","element-citation","(GDS99)","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"60","SAOImage DS9","apj_836_2_180.xml","apjaa5b98, 10.3847/1538-4357/aa5b98, aa5b98, AAS02394","DS9",0,"comment","element-citation","(DS98)","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"61","SAOImage DS9","aj_153_2_77.xml","ajaa3e4a, 10.3847/1538-3881/153/2/77, aa3e4a, AJ-13031","SAOImage DS9",0,"source","element-citation","SAOImage DS9: A utility for displaying astronomica","
<person-group person-group-type=""author"">
<collab",2017,"The Astronomical Journal","The American Astronomical Society"
