"","Software_name","File_name","Article_id","Alias","ID","XML_tag1","XML_tag2","XML_tag1_content","XML_tag2_content","Publication_year","Journal_title","Publisher"
"38","AstroPy","apjs_235_2_36.xml","apjsaab60c, 10.3847/1538-4365/aab60c, aab60c, AAS08222","AstroPy",0,"p","ack","<italic>Software:</italic> NumPy, SciPy, AstroPy, ","
<p>V.M. would like to thank Micaela Bagley for a ",2018,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"39","AstroPy","aj_152_6_178.xml","ajaa3f61, 10.3847/0004-6256/152/6/178, aa3f61, AJ-13076","http://www.astropy.org/",0,"ext-link","p","http://www.astropy.org/","
<ext-link ext-link-type=""uri"" xlink:href=""http://",2016,"The Astronomical Journal","The American Astronomical Society"
"40","AstroPy","apj_813_2_102.xml","apj520927, 10.1088/0004-637X/813/2/102, 520927, ApJ98892","http://www.astropy.org/",0,"ext-link","p","http://www.astropy.org/","S.B. thanks Sebastian Seehars, Claudio Bruderer, A",2015,"The Astrophysical Journal","The American Astronomical Society"
"41","AstroPy","apj_822_2_97.xml","apj523345, 10.3847/0004-637X/822/2/97, 523345, ApJ98938","http://www.astropy.org/",0,"ext-link","p","http://www.astropy.org/","
<ext-link ext-link-type=""uri"" xlink:href=""http://",2016,"The Astrophysical Journal","The American Astronomical Society"
"42","AstroPy","apj_822_2_97.xml","apj523345, 10.3847/0004-637X/822/2/97, 523345, ApJ98938","http://www.astropy.org/",0,"ext-link","p","http://www.astropy.org/","
<ext-link ext-link-type=""uri"" xlink:href=""http://",2016,"The Astrophysical Journal","The American Astronomical Society"
"43","AstroPy","apj_822_2_97.xml","apj523345, 10.3847/0004-637X/822/2/97, 523345, ApJ98938","http://www.astropy.org/",0,"ext-link","p","http://www.astropy.org/","
<ext-link ext-link-type=""uri"" xlink:href=""http://",2016,"The Astrophysical Journal","The American Astronomical Society"
"44","AstroPy","apj_833_2_281.xml","apjaa49d3, 10.3847/1538-4357/833/2/281, aa49d3, AAS02022","http://www.astropy.org/",0,"ext-link","p","http://www.astropy.org/astroquery/","
<ext-link ext-link-type=""uri"" xlink:href=""http://",2016,"The Astrophysical Journal","The American Astronomical Society"
"45","AstroPy","apj_837_1_96.xml","apjaa5cad, 10.3847/1538-4357/aa5cad, aa5cad, AAS00842","http://www.astropy.org/",0,"ext-link","p","http://www.astropy.org/","
<ext-link ext-link-type=""uri"" xlink:href=""http://",2017,"The Astrophysical Journal","The American Astronomical Society"
"46","AstroPy","apj_837_1_96.xml","apjaa5cad, 10.3847/1538-4357/aa5cad, aa5cad, AAS00842","http://www.astropy.org/",0,"ext-link","p","http://www.astropy.org/","
<ext-link ext-link-type=""uri"" xlink:href=""http://",2017,"The Astrophysical Journal","The American Astronomical Society"
"47","AstroPy","aj_155_4_148.xml","ajaaab56, 10.3847/1538-3881/aaab56, aaab56, AAS08074","https://doi.org/10.1051/0004-6361/201322068",1,"ext-link","p","https://doi.org/10.1051/0004-6361/201322068","<italic>Software:</italic> Systemic (<ext-link ext",2018,"The Astronomical Journal","The American Astronomical Society"
"48","AstroPy","apj_843_2_126.xml","apjaa756a, 10.3847/1538-4357/aa756a, aa756a, AAS04532","https://doi.org/10.1051/0004-6361/201322068",1,"ext-link","p","https://doi.org/10.1051/0004-6361/201322068","<italic>Software:</italic> AstroDrizzle (<ext-link",2017,"The Astrophysical Journal","The American Astronomical Society"
"49","AstroPy","aj_153_2_58.xml","ajaa52bd, 10.3847/1538-3881/153/2/58, aa52bd, AAS00472","https://github.com/astropy",0,"ext-link","p","https://github.com/astropy/astroquery/blob/master/","
<ext-link ext-link-type=""uri"" xlink:href=""https:/",2017,"The Astronomical Journal","The American Astronomical Society"
"50","AstroPy","apjs_235_1_10.xml","apjsaaab51, 10.3847/1538-4365/aaab51, aaab51, AAS08416","https://github.com/astropy",0,"ext-link","p","https://github.com/astropy/astroscrappy","Written by Curtis McCully; see the documentation o",2018,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
